0,0,1329219
0,0,1329219
0,0,1329219
0,0,1329219
0,0,1329219
0,0,1329219
1,1,1329219
1,2,1329219
2,3,1329219
3,1,1329219
3,2,1329219
4,3,1329219
5,1,1329219
5,2,1329219
5,3,1329219
6,3,1329219
6,2,1329219
6,1,1329219
7,1,1329221
7,2,1329221
7,3,1329221
8,4,1329236
9,5,1329243
10,6,1329243
10,5,1329243
10,5,1329243
10,5,1329243
10,5,1329243
10,5,1329243
10,6,1329243
10,6,1329243
11,5,1329243
11,5,1329243
12,5,1329243
12,5,1329243
12,6,1329243
13,4,1329245
13,7,1329245
13,4,1329245
13,8,1329245
13,4,1329245
13,9,1329245
13,4,1329245
13,2,1329245
13,10,1329245
13,4,1329245
13,11,1329245
13,4,1329245
13,12,1329245
13,4,1329245
13,13,1329245
13,4,1329245
13,4,1329245
13,3,1329245
13,4,1329245
13,4,1329245
13,14,1329245
13,15,1329245
13,1,1329245
13,4,1329245
13,16,1329245
13,4,1329245
13,17,1329245
13,4,1329245
13,18,1329245
13,4,1329245
13,19,1329245
13,20,1329245
13,4,1329245
13,21,1329245
13,4,1329245
13,22,1329245
13,4,1329245
13,23,1329245
13,24,1329245
13,4,1329245
13,25,1329245
13,4,1329245
13,26,1329245
13,4,1329245
13,27,1329245
13,4,1329245
13,28,1329245
13,4,1329245
13,29,1329245
13,4,1329245
13,30,1329245
13,4,1329245
13,31,1329245
13,4,1329245
13,32,1329245
13,4,1329245
13,33,1329245
13,4,1329245
13,4,1329245
13,34,1329245
13,4,1329245
13,35,1329245
13,4,1329245
13,36,1329245
13,4,1329245
14,37,1329245
14,38,1329245
14,37,1329245
14,39,1329245
14,40,1329245
14,41,1329245
14,42,1329245
14,5,1329245
14,5,1329245
14,43,1329245
14,41,1329245
14,44,1329245
14,45,1329245
14,46,1329245
14,41,1329245
14,41,1329245
14,47,1329245
14,48,1329245
14,45,1329245
14,49,1329245
14,45,1329245
14,50,1329245
14,43,1329245
14,45,1329245
14,41,1329245
14,51,1329245
14,43,1329245
14,52,1329245
14,53,1329245
14,54,1329245
14,5,1329245
14,6,1329245
14,5,1329245
14,55,1329245
14,5,1329245
14,56,1329245
14,5,1329245
14,5,1329245
14,57,1329245
14,43,1329245
14,43,1329245
14,58,1329245
14,59,1329245
14,60,1329245
14,61,1329245
14,62,1329245
14,63,1329245
14,64,1329245
14,64,1329245
14,65,1329245
14,66,1329245
14,64,1329245
14,64,1329245
14,45,1329245
14,67,1329245
14,45,1329245
14,68,1329245
14,67,1329245
14,69,1329245
14,67,1329245
14,70,1329245
14,67,1329245
14,71,1329245
14,67,1329245
14,72,1329245
14,67,1329245
14,73,1329245
14,67,1329245
14,67,1329245
14,67,1329245
14,74,1329245
14,67,1329245
14,75,1329245
14,67,1329245
14,76,1329245
14,77,1329245
14,78,1329245
14,67,1329245
14,79,1329245
14,67,1329245
14,80,1329245
14,81,1329245
14,82,1329245
14,83,1329245
14,5,1329245
14,84,1329245
14,85,1329245
14,85,1329245
14,86,1329245
14,87,1329245
14,88,1329245
14,87,1329245
14,5,1329245
14,89,1329245
14,90,1329245
14,67,1329245
14,91,1329245
14,92,1329245
14,5,1329245
14,93,1329245
14,5,1329245
14,0,1329245
14,5,1329245
14,94,1329245
14,5,1329245
14,5,1329245
14,95,1329245
14,67,1329245
14,5,1329245
14,96,1329245
14,97,1329245
14,98,1329245
14,99,1329245
14,100,1329245
14,101,1329245
14,102,1329245
14,101,1329245
14,103,1329245
14,101,1329245
14,104,1329245
14,5,1329245
14,105,1329245
14,5,1329245
14,106,1329245
14,107,1329245
14,108,1329245
14,5,1329245
14,109,1329245
14,110,1329245
14,111,1329245
14,5,1329245
14,112,1329245
14,5,1329245
14,113,1329245
14,5,1329245
14,114,1329245
14,5,1329245
14,5,1329245
14,99,1329245
14,99,1329245
14,5,1329245
14,115,1329245
14,116,1329245
14,117,1329245
14,116,1329245
14,5,1329245
14,118,1329245
14,119,1329245
14,120,1329245
14,121,1329245
14,5,1329245
14,122,1329245
14,5,1329245
14,101,1329245
14,101,1329245
14,123,1329245
14,99,1329245
14,124,1329245
14,99,1329245
14,125,1329245
14,99,1329245
14,126,1329245
14,99,1329245
14,127,1329245
14,128,1329245
14,129,1329245
14,5,1329245
14,130,1329245
14,131,1329245
14,132,1329245
14,133,1329245
14,132,1329245
14,132,1329245
14,77,1329245
14,134,1329245
14,5,1329245
14,135,1329245
14,77,1329245
14,136,1329245
14,132,1329245
14,77,1329245
14,77,1329245
14,77,1329245
14,137,1329245
14,138,1329245
14,139,1329245
14,138,1329245
14,140,1329245
14,77,1329245
14,77,1329245
14,141,1329245
14,110,1329245
14,142,1329245
14,143,1329245
14,144,1329245
14,145,1329245
14,5,1329245
14,146,1329245
14,132,1329245
14,147,1329245
14,5,1329245
14,148,1329245
14,5,1329245
14,149,1329245
14,5,1329245
14,150,1329245
14,5,1329245
14,151,1329245
14,5,1329245
14,5,1329245
14,5,1329245
14,152,1329245
14,5,1329245
14,153,1329245
14,5,1329245
14,154,1329245
14,5,1329245
14,155,1329245
14,5,1329245
14,5,1329245
15,35,1329245
15,4,1329245
15,36,1329245
15,29,1329245
15,4,1329245
15,30,1329245
15,4,1329245
15,35,1329245
15,36,1329245
15,4,1329245
15,4,1329245
15,34,1329245
15,4,1329245
15,33,1329245
15,33,1329245
15,32,1329245
15,32,1329245
15,32,1329245
15,4,1329245
15,34,1329245
15,29,1329245
15,30,1329245
15,28,1329245
15,22,1329245
15,22,1329245
15,4,1329245
15,23,1329245
15,4,1329245
15,24,1329245
15,24,1329245
15,4,1329245
15,25,1329245
15,23,1329245
