0,0,1329214
0,0,1329214
0,0,1329214
0,0,1329214
0,0,1329214
0,0,1329214
1,0,1329214
1,1,1329214
1,2,1329214
1,2,1329214
1,2,1329214
1,2,1329214
1,2,1329214
1,2,1329214
1,2,1329214
1,0,1329214
1,2,1329214
1,3,1329214
1,3,1329214
1,3,1329214
1,2,1329214
1,0,1329214
1,2,1329214
1,0,1329214
1,0,1329214
1,0,1329214
1,0,1329214
1,0,1329214
1,0,1329214
1,0,1329214
1,1,1329214
1,3,1329214
1,0,1329214
1,3,1329214
1,3,1329214
1,3,1329214
1,3,1329214
1,3,1329214
1,3,1329214
1,0,1329214
2,4,1329214
2,5,1329214
2,5,1329214
2,5,1329214
2,4,1329214
2,4,1329214
2,4,1329214
2,2,1329214
2,5,1329214
2,2,1329214
2,3,1329214
2,2,1329214
2,2,1329214
2,2,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,6,1329214
2,2,1329214
2,6,1329214
2,2,1329214
2,6,1329214
2,6,1329214
2,1,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,3,1329214
2,2,1329214
2,2,1329214
2,3,1329214
2,2,1329214
2,2,1329214
2,2,1329214
2,0,1329214
2,0,1329214
2,0,1329214
2,0,1329214
2,2,1329214
2,1,1329214
3,2,1329214
3,2,1329214
3,2,1329214
3,2,1329214
3,5,1329214
3,2,1329214
3,5,1329214
3,3,1329214
3,5,1329214
3,2,1329214
3,3,1329214
3,0,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,7,1329214
3,0,1329214
3,0,1329214
3,0,1329214
3,0,1329214
3,0,1329214
3,5,1329214
3,3,1329214
3,4,1329214
3,2,1329214
3,4,1329214
3,4,1329214
3,8,1329214
3,0,1329214
3,1,1329214
3,0,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,3,1329214
3,2,1329214
3,2,1329214
3,2,1329214
3,2,1329214
3,2,1329214
3,6,1329214
3,6,1329214
3,6,1329214
3,6,1329214
3,2,1329214
3,4,1329214
4,9,1329215
4,10,1329215
4,11,1329215
4,12,1329215
4,13,1329215
4,14,1329215
4,15,1329215
4,16,1329215
4,17,1329215
4,18,1329215
4,19,1329215
4,20,1329215
4,21,1329215
4,22,1329215
4,23,1329215
4,24,1329215
4,25,1329215
4,26,1329215
4,27,1329215
4,28,1329215
4,29,1329215
4,30,1329215
4,31,1329215
4,32,1329215
4,33,1329215
4,34,1329215
4,35,1329215
4,36,1329215
4,37,1329215
4,38,1329215
4,39,1329215
4,40,1329215
4,41,1329215
4,42,1329215
4,43,1329215
4,44,1329215
4,45,1329215
4,46,1329215
4,45,1329215
4,47,1329215
4,48,1329215
4,49,1329215
4,50,1329215
4,51,1329215
4,52,1329215
4,53,1329215
4,54,1329215
4,55,1329215
4,56,1329215
4,57,1329215
4,58,1329215
4,59,1329215
4,60,1329215
4,61,1329215
4,62,1329215
4,63,1329215
4,64,1329215
4,65,1329215
4,66,1329215
4,67,1329215
4,68,1329215
4,69,1329215
4,70,1329215
4,71,1329215
4,72,1329215
4,73,1329215
4,74,1329215
4,75,1329215
4,76,1329215
4,77,1329215
4,78,1329215
4,79,1329215
4,80,1329215
4,81,1329215
4,82,1329215
4,83,1329215
4,84,1329215
4,85,1329215
4,86,1329215
4,87,1329215
4,88,1329215
4,89,1329215
4,90,1329215
4,91,1329215
4,92,1329215
4,93,1329215
4,94,1329215
4,95,1329215
4,96,1329215
4,97,1329215
4,98,1329215
4,99,1329215
4,100,1329215
4,101,1329215
4,102,1329215
4,103,1329215
4,48,1329215
4,104,1329215
4,105,1329215
4,106,1329215
4,107,1329215
4,108,1329215
4,109,1329215
4,110,1329215
4,111,1329215
4,112,1329215
4,113,1329215
4,114,1329215
4,115,1329215
4,116,1329215
4,117,1329215
4,118,1329215
4,119,1329215
4,120,1329215
4,121,1329215
4,122,1329215
4,123,1329215
4,124,1329215
4,125,1329215
4,126,1329215
4,127,1329215
4,128,1329215
4,129,1329215
4,130,1329215
4,131,1329215
4,132,1329215
4,133,1329215
4,134,1329215
4,135,1329215
4,136,1329215
4,137,1329215
4,138,1329215
5,0,1329217
5,0,1329217
5,0,1329217
5,0,1329217
5,1,1329217
5,2,1329217
5,2,1329217
5,2,1329217
5,2,1329217
5,2,1329217
5,2,1329217
5,0,1329217
5,2,1329217
5,0,1329217
5,0,1329217
5,3,1329217
5,0,1329217
5,0,1329217
5,0,1329217
5,3,1329217
5,0,1329217
5,0,1329217
5,3,1329217
5,3,1329217
5,3,1329217
5,3,1329217
5,3,1329217
5,1,1329217
6,139,1329218
6,139,1329218
6,8,1329218
6,8,1329218
6,139,1329218
6,139,1329218
6,8,1329218
6,139,1329218
6,8,1329218
6,8,1329218
7,1,1329218
8,1,1329218
9,140,1329218
9,0,1329218
9,1,1329218
9,0,1329218
9,0,1329218
9,0,1329218
9,0,1329218
9,1,1329218
9,0,1329218
9,1,1329218
9,140,1329218
9,140,1329218
9,1,1329218
9,1,1329218
9,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,1,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,1,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,1,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,0,1329218
10,1,1329218
10,0,1329218
10,2,1329218
10,2,1329218
10,2,1329218
10,2,1329218
10,2,1329218
10,2,1329218
10,0,1329218
10,2,1329218
11,140,1329218
11,141,1329218
11,1,1329218
11,1,1329218
11,141,1329218
11,140,1329218
11,142,1329218
11,140,1329218
11,142,1329218
11,142,1329218
12,1,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,1,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,1,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,1,1329218
13,143,1329218
13,143,1329218
13,1,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,0,1329218
13,1,1329218
13,1,1329218
13,143,1329218
13,0,1329218
14,143,1329218
14,144,1329218
14,1,1329218
14,1,1329218
14,144,1329218
14,143,1329218
14,145,1329218
14,143,1329218
14,145,1329218
14,145,1329218
15,0,1329218
15,0,1329218
15,0,1329218
15,0,1329218
15,0,1329218
15,0,1329218
15,1,1329218
15,0,1329218
16,0,1329218
16,1,1329218
16,0,1329218
16,0,1329218
16,0,1329218
16,0,1329218
16,0,1329218
16,0,1329218
17,7,1329218
17,7,1329218
17,7,1329218
17,7,1329218
18,8,1329218
19,8,1329218
20,8,1329218
21,1,1329219
21,1,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,1,1329219
22,0,1329219
22,1,1329219
22,143,1329219
22,0,1329219
22,1,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,1,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,0,1329219
22,1,1329219
