308,309,308,0.1,0.1,0.1,0.1,0.1
309,310,309,0.1,0.1,0.1,0.1,0.1
310,311,310,0.1,0.1,0.1,0.1,0.1
311,312,311,0.1,0.1,0.1,0.1,0.1
312,313,312,0.1,0.1,0.1,0.1,0.1
313,314,313,0.1,0.1,0.1,0.1,0.1
314,315,314,0.1,0.1,0.1,0.1,0.1
315,316,315,0.1,0.1,0.1,0.1,0.1
316,317,316,0.1,0.1,0.1,0.1,0.1
317,318,317,0.1,0.1,0.1,0.1,0.1
318,319,318,0.1,0.1,0.1,0.1,0.1
319,320,319,0.1,0.1,0.1,0.1,0.1
320,321,320,0.1,0.1,0.1,0.1,0.1
321,322,321,0.1,0.1,0.1,0.1,0.1
322,323,322,0.1,0.1,0.1,0.1,0.1
323,324,323,0.1,0.1,0.1,0.1,0.1
324,325,324,0.1,0.1,0.1,0.1,0.1
325,326,325,0.1,0.1,0.1,0.1,0.1
326,327,326,0.1,0.1,0.1,0.1,0.1
327,328,327,0.1,0.1,0.1,0.1,0.1
328,329,328,0.1,0.1,0.1,0.1,0.1
329,330,329,0.1,0.1,0.1,0.1,0.1
330,331,330,0.1,0.1,0.1,0.1,0.1
331,332,331,0.1,0.1,0.1,0.1,0.1
332,333,332,0.1,0.1,0.1,0.1,0.1
333,334,333,0.1,0.1,0.1,0.1,0.1
334,335,334,0.1,0.1,0.1,0.1,0.1
335,336,335,0.1,0.1,0.1,0.1,0.1
336,337,336,0.1,0.1,0.1,0.1,0.1
337,338,337,0.1,0.1,0.1,0.1,0.1
338,339,338,0.1,0.1,0.1,0.1,0.1
339,340,339,0.1,0.1,0.1,0.1,0.1
340,341,340,0.1,0.1,0.1,0.1,0.1
341,342,341,0.1,0.1,0.1,0.1,0.1
342,343,342,0.1,0.1,0.1,0.1,0.1
343,344,343,0.1,0.1,0.1,0.1,0.1
344,345,344,0.1,0.1,0.1,0.1,0.1
345,346,345,0.1,0.1,0.1,0.1,0.1
346,347,346,0.1,0.1,0.1,0.1,0.1
347,348,347,0.1,0.1,0.1,0.1,0.1
348,349,348,0.1,0.1,0.1,0.1,0.1
349,350,349,0.1,0.1,0.1,0.1,0.1
350,351,350,0.1,0.1,0.1,0.1,0.1
351,352,351,0.1,0.1,0.1,0.1,0.1
352,353,352,0.1,0.1,0.1,0.1,0.1
353,354,353,0.1,0.1,0.1,0.1,0.1
354,355,354,0.1,0.1,0.1,0.1,0.1
355,356,355,0.1,0.1,0.1,0.1,0.1
356,357,356,0.1,0.1,0.1,0.1,0.1
357,358,357,0.1,0.1,0.1,0.1,0.1
358,359,358,0.1,0.1,0.1,0.1,0.1
359,360,359,0.1,0.1,0.1,0.1,0.1
360,361,360,0.1,0.1,0.1,0.1,0.1
361,362,361,0.1,0.1,0.1,0.1,0.1
362,363,362,0.1,0.1,0.1,0.1,0.1
363,364,363,0.1,0.1,0.1,0.1,0.1
364,365,364,0.1,0.1,0.1,0.1,0.1
365,366,365,0.1,0.1,0.1,0.1,0.1
366,367,366,0.1,0.1,0.1,0.1,0.1
367,368,367,0.1,0.1,0.1,0.1,0.1
368,369,368,0.1,0.1,0.1,0.1,0.1
369,370,369,0.1,0.1,0.1,0.1,0.1
370,371,370,0.1,0.1,0.1,0.1,0.1
371,372,371,0.1,0.1,0.1,0.1,0.1
372,373,372,0.1,0.1,0.1,0.1,0.1
373,374,373,0.1,0.1,0.1,0.1,0.1
374,375,374,0.1,0.1,0.1,0.1,0.1
375,376,375,0.1,0.1,0.1,0.1,0.1
376,377,376,0.1,0.1,0.1,0.1,0.1
377,378,377,0.1,0.1,0.1,0.1,0.1
378,379,378,0.1,0.1,0.1,0.1,0.1
379,380,379,0.1,0.1,0.1,0.1,0.1
380,381,380,0.1,0.1,0.1,0.1,0.1
381,382,381,0.1,0.1,0.1,0.1,0.1
382,383,382,0.1,0.1,0.1,0.1,0.1
383,384,383,0.1,0.1,0.1,0.1,0.1
384,385,384,0.1,0.1,0.1,0.1,0.1
385,386,385,0.1,0.1,0.1,0.1,0.1
386,387,386,0.1,0.1,0.1,0.1,0.1
387,388,387,0.1,0.1,0.1,0.1,0.1
388,389,388,0.1,0.1,0.1,0.1,0.1
389,390,389,0.1,0.1,0.1,0.1,0.1
390,391,390,0.1,0.1,0.1,0.1,0.1
391,392,391,0.1,0.1,0.1,0.1,0.1
392,393,392,0.1,0.1,0.1,0.1,0.1
393,394,393,0.1,0.1,0.1,0.1,0.1
394,395,394,0.1,0.1,0.1,0.1,0.1
395,396,395,0.1,0.1,0.1,0.1,0.1
396,397,396,0.1,0.1,0.1,0.1,0.1
397,398,397,0.1,0.1,0.1,0.1,0.1
398,399,398,0.1,0.1,0.1,0.1,0.1
399,400,399,0.1,0.1,0.1,0.1,0.1
400,401,400,0.1,0.1,0.1,0.1,0.1
401,402,401,0.1,0.1,0.1,0.1,0.1
402,403,402,0.1,0.1,0.1,0.1,0.1
403,404,403,0.1,0.1,0.1,0.1,0.1
404,405,404,0.1,0.1,0.1,0.1,0.1
405,406,405,0.1,0.1,0.1,0.1,0.1
406,407,406,0.1,0.1,0.1,0.1,0.1
407,408,407,0.1,0.1,0.1,0.1,0.1
408,409,408,0.1,0.1,0.1,0.1,0.1
409,410,409,0.1,0.1,0.1,0.1,0.1
410,411,410,0.1,0.1,0.1,0.1,0.1
411,412,411,0.1,0.1,0.1,0.1,0.1
412,413,412,0.1,0.1,0.1,0.1,0.1
413,414,413,0.1,0.1,0.1,0.1,0.1
414,415,414,0.1,0.1,0.1,0.1,0.1
415,416,415,0.1,0.1,0.1,0.1,0.1
416,417,416,0.1,0.1,0.1,0.1,0.1
417,418,417,0.1,0.1,0.1,0.1,0.1
418,419,418,0.1,0.1,0.1,0.1,0.1
419,420,419,0.1,0.1,0.1,0.1,0.1
420,421,420,0.1,0.1,0.1,0.1,0.1
421,422,421,0.1,0.1,0.1,0.1,0.1
422,423,422,0.1,0.1,0.1,0.1,0.1
423,424,423,0.1,0.1,0.1,0.1,0.1
